Time (sec),Accel Position (%),Baro Pressure (kPa),Boost (kPa),Coolant Temp (C),Fuel Press Final (kPa),Fuel Press Raw (kPa),Gear Position (Gear),Intake Temp (C),Man Abs Press (kPa),RPM (RPM),Req Torque (Nm),Target Throttle (%),Throttle Pos (%),Vehicle Speed (kph),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.2-17441][2020 USDM WRX STI COBB Custom Features][Reflash: Stage1 ACN91 v400 Boost Select.ptm - Realtime: Stage1 ACN91 v400 Boost Select.ptm]
16.211,0.0,99.97,-56.74,87,0.00,0.00,0,58,43.09,782,0.00,0.00,3.9,0,0.00,0
16.292,0.0,99.97,-56.54,87,0.00,0.00,0,58,43.30,770,0.00,0.00,3.9,0,0.00,0
16.360,0.0,99.97,-56.74,87,0.00,0.00,0,58,43.09,770,0.00,0.00,3.9,0,0.00,0
16.437,0.0,99.97,-56.47,87,0.00,0.00,0,58,43.23,776,0.00,0.00,3.9,0,0.00,0
16.511,0.0,99.97,-56.74,87,0.00,0.00,0,58,43.30,779,0.00,0.00,3.9,0,0.00,0
16.591,0.0,99.97,-56.54,87,0.00,0.00,0,58,43.30,779,0.00,0.00,3.9,0,0.00,0
16.669,0.0,99.97,-56.74,87,0.00,0.00,0,58,43.09,778,0.00,0.00,3.9,0,0.00,0
16.733,0.0,99.97,-56.61,87,0.00,0.00,0,58,43.23,778,0.00,0.00,3.9,0,0.00,0
16.823,0.0,99.97,-56.74,87,0.00,0.00,0,58,43.23,781,0.00,0.00,3.9,0,0.00,0
16.879,0.0,99.97,-56.74,87,0.00,0.00,0,58,43.09,775,0.00,0.00,3.9,0,0.00,0
16.968,0.0,99.97,-56.74,87,0.00,0.00,0,58,43.09,772,0.00,0.00,3.9,0,0.00,0
17.031,0.0,99.97,-56.74,87,0.00,0.00,0,58,43.09,771,0.00,0.00,3.9,0,0.00,0
17.124,0.0,99.97,-56.88,87,0.00,0.00,0,58,42.95,769,0.00,0.00,3.9,0,0.00,0
17.181,0.0,99.97,-56.81,87,0.00,0.00,0,58,43.09,772,0.00,0.00,3.9,0,0.00,0
17.262,0.0,99.97,-56.88,87,0.00,0.00,0,58,42.95,769,0.00,0.00,3.9,0,0.00,0
17.340,0.0,99.97,-57.02,87,0.00,0.00,0,58,42.82,770,0.00,0.00,3.9,0,0.00,0
17.409,0.0,99.97,-56.95,87,0.00,0.00,0,58,42.68,767,0.00,0.00,3.9,0,0.00,0
17.488,0.0,99.97,-57.16,87,0.00,0.00,0,58,42.68,766,0.00,0.00,3.9,0,0.00,0
17.564,0.0,99.97,-57.23,87,0.00,0.00,0,58,42.68,769,0.00,0.00,3.9,0,0.00,0
17.631,0.0,99.97,-57.16,87,0.00,0.00,0,58,42.68,769,0.00,0.00,3.9,0,0.00,0
17.723,0.0,99.97,-57.23,87,0.00,0.00,0,58,42.82,765,0.00,0.00,3.9,0,0.00,0
17.789,0.0,99.97,-57.23,87,0.00,0.00,0,58,42.40,766,0.00,0.00,3.9,0,0.00,0
17.855,0.0,99.97,-57.16,87,0.00,0.00,0,58,42.68,758,0.00,0.00,3.9,0,0.00,0
17.939,0.0,99.97,-57.02,87,0.00,0.00,0,58,42.82,767,0.00,0.00,3.9,0,0.00,0
18.015,0.0,99.97,-56.95,87,0.00,0.00,0,58,42.95,768,0.00,0.00,3.9,0,0.00,0
18.082,0.0,99.97,-57.02,87,0.00,0.00,0,58,42.82,768,0.00,0.00,3.9,0,0.00,0
18.164,0.0,99.97,-56.81,87,0.00,0.00,0,58,43.09,757,0.00,0.00,3.9,0,0.00,0
18.240,0.0,99.97,-56.74,87,0.00,0.00,0,58,43.09,764,0.00,0.00,3.9,0,0.00,0
18.305,0.0,99.97,-56.61,87,0.00,0.00,0,58,43.23,771,0.00,0.00,3.9,0,0.00,0
18.391,0.0,99.97,-56.74,87,0.00,0.00,0,58,43.09,772,0.00,0.00,3.9,0,0.00,0
18.459,0.0,99.97,-56.74,87,0.00,0.00,0,58,43.09,763,0.00,0.00,3.9,0,0.00,0
18.541,0.0,99.97,-56.74,87,0.00,0.00,0,58,43.09,766,0.00,0.00,3.9,0,0.00,0
18.618,0.0,99.97,-56.61,87,0.00,0.00,0,58,43.09,766,0.00,0.00,3.9,0,0.00,0
18.682,0.0,99.97,-56.88,87,0.00,0.00,0,58,43.09,762,0.00,0.00,3.9,0,0.00,0
18.763,0.0,99.97,-56.61,87,0.00,0.00,0,58,43.23,753,0.00,0.00,3.9,0,0.00,0
18.843,0.0,99.97,-56.61,87,0.00,0.00,0,58,43.09,751,0.00,0.00,3.9,0,0.00,0
18.909,0.0,99.97,-56.61,87,0.00,0.00,0,58,43.23,752,0.00,0.00,3.9,0,0.00,0
18.989,0.0,99.97,-56.54,87,0.00,0.00,0,58,43.30,754,0.00,0.00,3.9,0,0.00,0
19.053,0.0,99.97,-56.61,87,0.00,0.00,0,58,43.09,760,0.00,0.00,3.9,0,0.00,0
19.144,0.0,99.97,-56.54,87,0.00,0.00,0,58,43.30,764,0.00,0.00,3.9,0,0.00,0
19.210,0.0,99.97,-56.74,87,0.00,0.00,0,58,43.09,764,0.00,0.00,3.9,0,0.00,0
19.290,0.0,99.97,-56.88,87,0.00,0.00,0,58,42.95,765,0.00,0.00,3.9,0,0.00,0
19.367,0.0,99.97,-57.02,87,0.00,0.00,0,58,42.82,764,0.00,0.00,3.9,0,0.00,0
19.435,0.0,99.97,-57.16,87,0.00,0.00,0,58,42.82,758,0.00,0.00,3.9,0,0.00,0
19.522,0.0,99.97,-57.16,87,0.00,0.00,0,58,42.68,767,0.00,0.00,3.9,0,0.00,0
19.587,0.0,99.97,-57.23,87,0.00,0.00,0,58,42.68,766,0.00,0.00,3.9,0,0.00,0
19.659,0.0,99.97,-57.36,87,0.00,0.00,0,58,42.68,770,0.00,0.00,3.9,0,0.00,0
19.744,0.0,99.97,-57.02,87,0.00,0.00,0,58,42.82,768,0.00,0.00,3.9,0,0.00,0
19.810,0.0,99.97,-57.36,87,0.00,0.00,0,58,42.40,769,0.00,0.00,3.9,0,0.00,0
19.889,0.0,99.97,-57.23,87,0.00,0.00,0,58,42.68,769,0.00,0.00,3.9,0,0.00,0
19.967,0.0,99.97,-57.36,87,0.00,0.00,0,58,42.54,767,0.00,0.00,3.9,0,0.00,0
20.032,0.0,99.97,-57.23,87,0.00,0.00,0,58,42.54,763,0.00,0.00,3.9,0,0.00,0
20.114,0.0,99.97,-57.36,87,0.00,0.00,0,58,42.40,763,0.00,0.00,3.9,0,0.00,0
20.190,0.0,99.97,-57.16,87,0.00,0.00,0,58,42.68,764,0.00,0.00,3.9,0,0.00,0
20.259,0.0,99.97,-57.36,87,0.00,0.00,0,58,42.68,754,0.00,0.00,3.9,0,0.00,0
20.339,0.0,99.97,-56.95,87,0.00,0.00,0,58,42.68,748,0.00,0.00,3.9,0,0.00,0
20.416,0.0,99.97,-56.95,87,0.00,0.00,0,58,42.95,751,0.00,0.00,3.9,0,0.00,0
20.482,0.0,99.97,-57.02,87,0.00,0.00,0,58,42.95,748,0.00,0.00,3.9,0,0.00,0
20.556,0.0,99.97,-56.95,87,0.00,0.00,0,58,42.95,750,0.00,0.00,3.9,0,0.00,0
20.639,0.0,99.97,-56.95,87,0.00,0.00,0,58,42.95,753,0.00,0.00,3.9,0,0.00,0
20.711,0.0,99.97,-56.95,87,0.00,0.00,0,58,42.95,752,0.00,0.00,3.9,0,0.00,0
20.779,0.0,99.97,-57.02,87,0.00,0.00,0,58,42.82,747,0.00,0.00,3.9,0,0.00,0
20.871,0.0,99.97,-56.95,87,0.00,0.00,0,58,42.95,744,0.00,0.00,3.9,0,0.00,0
20.938,0.0,99.97,-56.88,87,0.00,0.00,0,58,42.95,752,0.00,0.00,3.9,0,0.00,0
21.008,0.0,99.97,-56.74,87,0.00,0.00,0,58,43.09,750,0.00,0.00,3.9,0,0.00,0
21.087,0.0,99.97,-56.81,87,0.00,0.00,0,58,43.09,751,0.00,0.00,3.9,0,0.00,0
21.160,0.0,99.97,-56.61,87,0.00,0.00,0,58,43.23,753,0.00,0.00,3.9,0,0.00,0
21.233,0.0,99.97,-56.74,87,0.00,0.00,0,58,43.23,754,0.00,0.00,3.9,0,0.00,0
21.322,0.0,99.97,-56.61,87,0.00,0.00,0,58,43.09,756,0.00,0.00,3.5,0,0.00,0
21.379,0.0,99.97,-56.88,87,0.00,0.00,0,58,42.95,756,0.00,0.00,3.9,0,0.00,0
21.470,0.0,99.97,-56.88,87,0.00,0.00,0,58,42.95,754,0.00,0.00,3.9,0,0.00,0
21.536,0.0,99.97,-57.23,87,0.00,0.00,0,58,42.95,749,0.00,0.00,3.9,0,0.00,0
21.608,0.0,99.97,-57.23,87,0.00,0.00,0,58,42.68,748,0.00,0.00,3.9,0,0.00,0
21.686,0.0,99.97,-57.23,87,0.00,0.00,0,58,42.68,749,0.00,0.00,3.9,0,0.00,0
21.762,0.0,99.97,-57.30,87,0.00,0.00,0,58,42.68,746,0.00,0.00,3.9,0,0.00,0
21.836,0.0,99.97,-57.23,87,0.00,0.00,0,58,42.68,740,0.00,0.00,3.9,0,0.00,0
21.905,0.0,99.97,-57.23,87,0.00,0.00,0,58,42.68,735,0.00,0.00,3.9,0,0.00,0
21.979,0.0,99.97,-56.95,87,0.00,0.00,0,58,42.95,736,0.00,0.00,3.9,0,0.00,0
22.061,0.0,99.97,-56.95,87,0.00,0.00,0,58,42.82,744,0.00,0.00,3.9,0,0.00,0
22.138,0.0,99.97,-56.81,87,0.00,0.00,0,58,43.09,742,0.00,0.00,3.9,0,0.00,0
22.211,0.0,99.97,-57.02,87,0.00,0.00,0,58,42.95,745,0.00,0.00,3.9,0,0.00,0
22.281,0.0,99.97,-56.74,87,0.00,0.00,0,58,43.09,747,0.00,0.00,3.9,0,0.00,0
22.370,0.0,99.97,-56.95,87,0.00,0.00,0,58,42.95,747,0.00,0.00,3.9,0,0.00,0
22.435,0.0,99.97,-56.74,87,0.00,0.00,0,58,43.09,748,0.00,0.00,3.9,0,0.00,0
22.524,0.0,99.97,-57.02,87,0.00,0.00,0,58,42.95,751,0.00,0.00,3.9,0,0.00,0
22.580,0.0,99.97,-56.74,87,0.00,0.00,0,58,42.95,747,0.00,0.00,3.9,0,0.00,0
22.660,0.0,99.97,-57.02,87,0.00,0.00,0,58,42.82,742,0.00,0.00,3.9,0,0.00,0
22.738,0.0,99.97,-56.95,87,0.00,0.00,0,58,43.09,740,0.00,0.00,3.9,0,0.00,0
22.806,0.0,99.97,-56.88,87,0.00,0.00,0,58,42.95,735,0.00,0.00,3.9,0,0.00,0
22.893,0.0,99.97,-56.95,87,0.00,0.00,0,58,42.95,736,0.00,0.00,3.9,0,0.00,0
22.959,0.0,99.97,-56.81,87,0.00,0.00,0,58,43.09,737,0.00,0.00,3.9,0,0.00,0
23.042,0.0,99.97,-56.74,87,0.00,0.00,0,58,43.09,742,0.00,0.00,3.9,0,0.00,0
23.111,0.0,99.97,-56.81,87,0.00,0.00,0,58,43.09,753,0.00,0.00,3.9,0,0.00,0
23.190,0.0,99.97,-56.95,87,0.00,0.00,0,58,42.95,752,0.00,0.00,3.9,0,0.00,0
23.254,0.0,99.97,-56.81,87,0.00,0.00,0,58,43.09,749,0.00,0.00,3.9,0,0.00,0
23.349,0.0,99.97,-57.02,87,0.00,0.00,0,58,42.82,756,0.00,0.00,3.5,0,0.00,0
23.411,0.0,99.97,-56.88,87,0.00,0.00,0,58,42.95,754,0.00,0.00,3.5,0,0.00,0
23.492,0.0,99.97,-57.30,87,0.00,0.00,0,58,42.82,759,0.00,0.00,3.5,0,0.00,0
23.569,0.0,99.97,-57.23,87,0.00,0.00,0,58,42.68,754,0.00,0.00,3.5,0,0.00,0
23.636,0.0,99.97,-57.36,87,0.00,0.00,0,58,42.40,751,0.00,0.00,3.5,0,0.00,0
23.721,0.0,99.97,-57.36,87,0.00,0.00,0,58,42.40,745,0.00,0.00,3.5,0,0.00,0
23.788,0.0,99.97,-57.36,87,0.00,0.00,0,58,42.40,736,0.00,0.00,3.5,0,0.00,0
23.855,0.0,99.97,-57.30,87,0.00,0.00,0,58,42.54,733,0.00,0.00,3.5,0,0.00,0
23.946,0.0,99.97,-57.30,87,0.00,0.00,0,58,42.40,734,0.00,0.00,3.5,0,0.00,0
24.012,0.0,99.97,-57.23,87,0.00,0.00,0,58,42.68,732,0.00,0.00,3.5,0,0.00,0
24.080,0.0,99.97,-57.16,87,0.00,0.00,0,58,42.68,736,0.00,0.00,3.5,0,0.00,0
24.170,0.0,99.97,-57.16,87,0.00,0.00,0,58,42.68,735,0.00,0.00,3.5,0,0.00,0
24.237,0.0,99.97,-56.95,87,0.00,0.00,0,58,42.95,738,0.00,0.00,3.5,0,0.00,0
24.316,0.0,99.97,-57.02,87,0.00,0.00,0,58,42.82,732,0.00,0.00,3.9,0,0.00,0
24.391,0.0,99.97,-56.81,87,0.00,0.00,0,58,43.09,730,0.00,0.00,3.5,0,0.00,0
24.460,0.0,99.97,-56.81,87,0.00,0.00,0,58,43.09,734,0.00,0.00,3.5,0,0.00,0
24.539,0.0,99.97,-56.61,87,0.00,0.00,0,58,43.23,732,0.00,0.00,3.5,0,0.00,0
24.615,0.0,99.97,-56.74,87,0.00,0.00,0,58,43.23,737,0.00,0.00,3.5,0,0.00,0
24.682,0.0,99.97,-56.61,87,0.00,0.00,0,58,43.09,730,0.00,0.00,3.5,0,0.00,0
24.772,0.0,99.97,-56.61,87,0.00,0.00,0,58,43.23,736,0.00,0.00,3.5,0,0.00,0
24.829,0.0,99.97,-56.81,87,0.00,0.00,0,58,43.09,742,0.00,0.00,3.5,0,0.00,0
24.911,0.0,99.97,-56.88,87,0.00,0.00,0,58,42.95,738,0.00,0.00,3.5,0,0.00,0
24.990,0.0,99.97,-56.88,87,0.00,0.00,0,58,42.95,741,0.00,0.00,3.5,0,0.00,0
25.055,0.0,99.97,-56.95,87,0.00,0.00,0,58,42.95,746,0.00,0.00,3.9,0,0.00,0
25.146,0.0,99.97,-57.02,87,0.00,0.00,0,58,42.82,748,0.00,0.00,3.9,0,0.00,0
25.213,0.0,99.97,-57.23,87,0.00,0.00,0,58,42.82,757,0.00,0.00,3.9,0,0.00,0
25.283,0.0,99.97,-57.36,87,0.00,0.00,0,58,42.54,756,0.00,0.00,3.5,0,0.00,0
25.374,0.0,99.97,-57.23,87,0.00,0.00,0,58,42.54,750,0.00,0.00,3.5,0,0.00,0
25.439,0.0,99.97,-57.36,87,0.00,0.00,0,58,42.40,749,0.00,0.00,3.5,0,0.00,0
25.505,0.0,99.97,-57.23,87,0.00,0.00,0,58,42.68,747,0.00,0.00,3.5,0,0.00,0
25.590,0.0,99.97,-57.36,87,0.00,0.00,0,58,42.54,747,0.00,0.00,3.5,0,0.00,0
25.667,0.0,99.97,-57.36,87,0.00,0.00,0,58,42.40,748,0.00,0.00,3.5,0,0.00,0
25.733,0.0,99.97,-57.71,87,0.00,0.00,0,58,42.13,739,0.00,0.00,3.5,0,0.00,0
25.817,0.0,99.97,-57.36,87,0.00,0.00,0,58,42.40,742,0.00,0.00,3.5,0,0.00,0
25.892,0.0,99.97,-57.57,87,0.00,0.00,0,58,42.26,744,0.00,0.00,3.5,0,0.00,0
25.957,0.0,99.97,-57.71,87,0.00,0.00,0,58,42.13,742,0.00,0.00,3.5,0,0.00,0
26.044,0.0,99.97,-57.57,87,0.00,0.00,0,58,42.26,740,0.00,0.00,3.5,0,0.00,0
26.111,0.0,99.97,-57.64,87,0.00,0.00,0,58,42.26,738,0.00,0.00,3.5,0,0.00,0
26.192,0.0,99.97,-57.64,87,0.00,0.00,0,58,42.13,739,0.00,0.00,3.5,0,0.00,0
26.270,0.0,99.97,-57.71,87,0.00,0.00,0,59,42.13,740,0.00,0.00,3.5,0,0.00,0
26.335,0.0,99.97,-57.57,87,0.00,0.00,0,59,42.26,745,0.00,0.00,3.5,0,0.00,0
26.407,0.0,99.97,-57.71,87,0.00,0.00,0,59,42.13,746,0.00,0.00,3.5,0,0.00,0
26.488,0.0,99.97,-57.36,87,0.00,0.00,0,59,42.26,744,0.00,0.00,3.5,0,0.00,0
26.564,0.0,99.97,-57.71,87,0.00,0.00,0,59,42.26,749,0.00,0.00,3.5,0,0.00,0
26.630,0.0,99.97,-57.36,87,0.00,0.00,0,59,42.40,750,0.00,0.00,3.5,0,0.00,0
26.723,0.0,99.97,-57.71,87,0.00,0.00,0,59,42.13,756,0.00,0.00,3.5,0,0.00,0
26.788,0.0,99.97,-57.64,87,0.00,0.00,0,59,42.13,745,0.00,0.00,3.5,0,0.00,0
26.869,0.0,99.97,-57.71,87,0.00,0.00,0,59,42.13,734,0.00,0.00,3.5,0,0.00,0
26.934,0.0,99.97,-57.64,87,0.00,0.00,0,59,42.13,730,0.00,0.00,3.5,0,0.00,0
27.015,0.0,99.97,-57.57,87,0.00,0.00,0,59,42.26,730,0.00,0.00,3.5,0,0.00,0
27.092,0.0,99.97,-57.36,87,0.00,0.00,0,59,42.40,730,0.00,0.00,3.5,0,0.00,0
27.155,0.0,99.97,-57.30,87,0.00,0.00,0,59,42.54,735,0.00,0.00,3.5,0,0.00,0
27.239,0.0,99.97,-57.30,87,0.00,0.00,0,59,42.40,738,0.00,0.00,3.5,0,0.00,0
27.315,0.0,99.97,-57.30,87,0.00,0.00,0,59,42.68,744,0.00,0.00,3.5,0,0.00,0
27.381,0.0,99.97,-57.36,87,0.00,0.00,0,59,42.40,741,0.00,0.00,3.5,0,0.00,0
27.472,0.0,99.97,-57.23,87,0.00,0.00,0,59,42.54,741,0.00,0.00,3.5,0,0.00,0
27.539,0.0,99.97,-57.36,87,0.00,0.00,0,59,42.40,746,0.00,0.00,3.5,0,0.00,0
27.617,0.0,99.97,-57.23,87,0.00,0.00,0,59,42.68,746,0.00,0.00,3.5,0,0.00,0
27.691,0.0,99.97,-57.36,87,0.00,0.00,0,59,42.40,746,0.00,0.00,3.5,0,0.00,0
27.759,0.0,99.97,-57.30,87,0.00,0.00,0,59,42.40,746,0.00,0.00,3.5,0,0.00,0
27.841,0.0,99.97,-57.36,87,0.00,0.00,0,59,42.54,740,0.00,0.00,3.5,0,0.00,0
27.919,0.0,99.97,-57.36,87,0.00,0.00,0,59,42.40,742,0.00,0.00,3.5,0,0.00,0
27.986,0.0,99.97,-57.36,87,0.00,0.00,0,59,42.40,743,0.00,0.00,3.5,0,0.00,0
28.073,0.0,99.97,-57.57,87,0.00,0.00,0,59,42.26,734,0.00,0.00,3.5,0,0.00,0
28.130,0.0,99.97,-57.36,87,0.00,0.00,0,59,42.40,742,0.00,0.00,3.5,0,0.00,0
28.219,0.0,99.97,-57.43,87,0.00,0.00,0,59,42.40,747,0.00,0.00,3.5,0,0.00,0
28.286,0.0,99.97,-57.57,87,0.00,0.00,0,59,42.26,748,0.00,0.00,3.5,0,0.00,0
28.358,0.0,99.97,-57.64,87,0.00,0.00,0,59,42.13,753,0.00,0.00,3.5,0,0.00,0
28.438,0.0,99.97,-57.57,87,0.00,0.00,0,59,42.26,752,0.00,0.00,3.5,0,0.00,0
28.515,0.0,99.97,-57.71,87,0.00,0.00,0,59,42.13,749,0.00,0.00,3.5,0,0.00,0
28.580,0.0,99.97,-57.43,87,0.00,0.00,0,59,42.40,748,0.00,0.00,3.5,0,0.00,0
28.664,0.0,99.97,-57.71,87,0.00,0.00,0,59,42.26,743,0.00,0.00,3.5,0,0.00,0
28.740,0.0,99.97,-57.36,87,0.00,0.00,0,59,42.40,737,0.00,0.00,3.5,0,0.00,0
28.805,0.0,99.97,-57.36,87,0.00,0.00,0,59,42.40,746,0.00,0.00,3.5,0,0.00,0
28.889,0.0,99.97,-57.43,87,0.00,0.00,0,59,42.40,765,0.00,0.00,3.1,0,0.00,0
28.966,0.0,99.97,-58.54,87,0.00,0.00,0,59,41.99,762,0.00,0.00,3.1,0,0.00,0
29.031,0.0,99.97,-59.57,87,0.00,0.00,0,59,40.82,778,0.00,0.00,3.1,0,0.00,0
29.122,0.0,99.97,-60.74,87,0.00,0.00,0,59,39.71,795,0.00,0.00,3.1,0,0.00,0
29.189,0.0,99.97,-61.36,87,0.00,0.00,0,59,38.40,820,0.00,0.00,3.1,0,0.00,0
29.258,0.0,99.97,-62.26,87,0.00,0.00,0,59,37.58,848,0.00,0.00,3.1,0,0.00,0
29.345,0.0,99.97,-62.67,87,0.00,0.00,0,59,37.16,845,0.00,0.00,3.1,0,0.00,0
29.412,0.0,99.97,-63.43,87,0.00,0.00,0,59,36.82,845,0.00,0.00,3.1,0,0.00,0
29.492,0.0,99.97,-63.57,87,0.00,0.00,0,59,36.27,839,0.00,0.00,3.1,0,0.00,0
29.568,0.0,99.97,-63.98,87,0.00,0.00,0,59,36.13,824,0.00,0.00,3.1,0,0.00,0
29.631,0.0,99.97,-63.91,87,0.00,0.00,0,59,35.71,804,0.00,0.00,3.1,0,0.00,0
29.721,0.0,99.97,-64.26,87,0.00,0.00,0,59,35.58,793,0.00,0.00,3.1,0,0.00,0
29.788,0.0,99.97,-63.98,87,0.00,0.00,0,59,35.85,776,0.00,0.00,3.1,0,0.00,0
29.856,0.0,99.97,-63.91,87,0.00,0.00,0,59,35.85,760,0.00,0.00,3.5,0,0.00,0
29.935,0.0,99.97,-63.57,87,0.00,0.00,0,59,35.99,762,0.00,0.00,3.5,0,0.00,0
30.013,0.0,99.97,-63.16,87,0.00,0.00,0,59,36.54,774,0.00,0.00,3.5,0,0.00,0
30.089,0.0,99.97,-62.54,87,0.00,0.00,0,59,37.16,765,0.00,0.00,3.5,0,0.00,0
30.158,0.0,99.97,-62.54,87,0.00,0.00,0,59,37.16,766,0.00,0.00,3.5,0,0.00,0
30.240,0.0,99.97,-62.47,87,0.00,0.00,0,59,37.30,775,0.00,0.00,3.5,0,0.00,0
30.320,0.0,99.97,-62.33,87,0.00,0.00,0,59,37.44,784,0.00,0.00,3.5,0,0.00,0
30.387,0.0,99.97,-62.40,87,0.00,0.00,0,59,37.44,788,0.00,0.00,3.5,0,0.00,0
30.471,0.0,99.97,-62.54,87,0.00,0.00,0,59,37.44,802,0.00,0.00,3.5,0,0.00,0
30.538,0.0,99.97,-62.81,87,0.00,0.00,0,59,37.09,799,0.00,0.00,3.5,0,0.00,0
30.623,0.0,99.97,-62.81,87,0.00,0.00,0,59,36.82,800,0.00,0.00,3.5,0,0.00,0
30.692,0.0,99.97,-63.16,87,0.00,0.00,0,59,36.68,805,0.00,0.00,3.5,0,0.00,0
30.770,0.0,99.97,-63.16,87,0.00,0.00,0,59,36.68,806,0.00,0.00,3.5,0,0.00,0
30.836,0.0,99.97,-63.22,87,0.00,0.00,0,59,36.54,806,0.00,0.00,3.5,0,0.00,0
30.923,0.0,99.97,-63.50,87,0.00,0.00,0,59,36.40,809,0.00,0.00,3.5,0,0.00,0
30.980,0.0,99.97,-63.22,87,0.00,0.00,0,59,36.54,802,0.00,0.00,3.5,0,0.00,0
31.069,0.0,99.97,-63.57,87,0.00,0.00,0,59,36.27,799,0.00,0.00,3.5,0,0.00,0
31.135,0.0,99.97,-63.29,87,0.00,0.00,0,59,36.40,800,0.00,0.00,3.5,0,0.00,0
31.224,0.0,99.97,-63.57,87,0.00,0.00,0,59,36.40,800,0.00,0.00,3.5,0,0.00,0
31.289,0.0,99.97,-63.16,87,0.00,0.00,0,59,36.40,795,0.00,0.00,3.5,0,0.00,0
31.355,0.0,99.97,-63.22,87,0.00,0.00,0,59,36.54,797,0.00,0.00,3.5,0,0.00,0
31.438,0.0,99.97,-63.16,87,0.00,0.00,0,59,36.68,795,0.00,0.00,3.5,0,0.00,0
31.516,0.0,99.97,-63.22,87,0.00,0.00,0,59,36.54,790,0.00,0.00,3.5,0,0.00,0
31.581,0.0,99.97,-62.88,87,0.00,0.00,0,59,36.82,790,0.00,0.00,3.5,0,0.00,0
31.669,0.0,99.97,-63.22,87,0.00,0.00,0,59,36.82,803,0.00,0.00,3.5,0,0.00,0
31.735,0.0,99.97,-63.09,87,0.00,0.00,0,59,36.68,814,0.00,0.00,3.5,0,0.00,0
31.820,0.0,99.97,-63.22,87,0.00,0.00,0,59,36.54,811,0.00,0.00,3.5,0,0.00,0
31.889,0.0,99.97,-63.22,87,0.00,0.00,0,59,36.54,806,0.00,0.00,3.5,0,0.00,0
31.963,0.0,99.97,-63.57,87,0.00,0.00,0,59,36.27,814,0.00,0.00,3.5,0,0.00,0
32.031,0.0,99.97,-63.43,87,0.00,0.00,0,59,36.40,805,0.00,0.00,3.1,0,0.00,0
32.124,0.0,99.97,-63.57,87,0.00,0.00,0,59,36.40,806,0.00,0.00,3.5,0,0.00,0
32.181,0.0,99.97,-63.43,87,0.00,0.00,0,59,36.40,808,0.00,0.00,3.5,0,0.00,0
32.269,0.0,99.97,-63.57,87,0.00,0.00,0,59,36.27,804,0.00,0.00,3.5,0,0.00,0
32.335,0.0,99.97,-63.29,87,0.00,0.00,0,59,36.54,800,0.00,0.00,3.1,0,0.00,0
32.405,0.0,99.97,-63.57,87,0.00,0.00,0,59,36.27,812,0.00,0.00,3.5,0,0.00,0
32.489,0.0,99.97,-63.43,87,0.00,0.00,0,59,36.40,810,0.00,0.00,3.1,0,0.00,0
32.567,0.0,99.97,-63.57,87,0.00,0.00,0,59,36.40,814,0.00,0.00,3.1,0,0.00,0
32.633,0.0,99.97,-63.57,87,0.00,0.00,0,59,36.27,819,0.00,0.00,3.1,0,0.00,0
32.723,0.0,99.97,-63.91,87,0.00,0.00,0,59,35.85,818,0.00,0.00,3.1,0,0.00,0
32.789,0.0,99.97,-63.91,87,0.00,0.00,0,59,35.85,810,0.00,0.00,3.1,0,0.00,0
32.858,0.0,99.97,-64.26,87,0.00,0.00,0,59,35.58,810,0.00,0.00,3.1,0,0.00,0
32.939,0.0,99.97,-64.05,87,0.00,0.00,0,59,35.71,799,0.00,0.00,3.1,0,0.00,0
33.019,0.0,99.97,-64.26,87,0.00,0.00,0,59,35.71,795,0.00,0.00,3.1,0,0.00,0
33.086,0.0,99.97,-63.98,87,0.00,0.00,0,59,35.85,790,0.00,0.00,3.1,0,0.00,0
33.169,0.0,99.97,-63.91,87,0.00,0.00,0,59,35.85,800,0.00,0.00,3.1,0,0.00,0
33.233,0.0,99.97,-63.71,87,0.00,0.00,0,59,36.13,801,0.00,0.00,3.1,0,0.00,0
33.318,0.0,99.97,-63.91,87,0.00,0.00,0,59,35.85,787,0.00,0.00,3.1,0,0.00,0
33.382,0.0,99.97,-63.71,87,0.00,0.00,0,59,35.99,786,0.00,0.00,3.1,0,0.00,0
33.470,0.0,99.97,-63.91,87,0.00,0.00,0,59,35.99,796,0.00,0.00,3.1,0,0.00,0
33.535,0.0,99.97,-63.71,87,0.00,0.00,0,59,36.13,802,0.00,0.00,3.1,0,0.00,0
33.605,0.0,99.97,-63.98,87,0.00,0.00,0,59,35.85,802,0.00,0.00,3.1,0,0.00,0
33.689,0.0,99.97,-63.91,87,0.00,0.00,0,59,35.85,800,0.00,0.00,3.1,0,0.00,0
33.767,0.0,99.97,-64.26,87,0.00,0.00,0,59,35.71,798,0.00,0.00,3.1,0,0.00,0
33.833,0.0,99.97,-64.05,87,0.00,0.00,0,59,35.71,799,0.00,0.00,3.1,0,0.00,0
33.916,0.0,99.97,-64.26,87,0.00,0.00,0,59,35.71,798,0.00,0.00,3.1,0,0.00,0
33.991,0.0,99.97,-64.26,87,0.00,0.00,0,59,35.58,790,0.00,0.00,3.1,0,0.00,0
34.056,0.0,99.97,-64.60,87,0.00,0.00,0,59,35.16,794,0.00,0.00,3.1,0,0.00,0
34.139,0.0,99.97,-64.33,87,0.00,0.00,0,59,35.44,794,0.00,0.00,3.1,0,0.00,0
