Time,Accel Position,Boost,Coolant Temp,Gear Position,Intake Temp,Man Abs Press,RPM,Req Torque,Vehicle Speed
330.106,13.3,-3.65,89,6,34,96.39,2988,128.17,122
330.171,13.3,-4.21,89,6,34,95.70,3008,128.14,122
330.250,13.3,-3.79,89,6,34,96.11,3011,128.12,122
330.319,13.3,-3.31,89,6,34,96.80,3014,128.10,122
330.399,13.3,-3.31,89,6,34,96.80,2997,128.07,122
330.479,13.3,-3.10,89,6,34,96.53,2998,128.05,122
330.553,13.3,-2.83,89,6,34,96.80,3020,121.33,122
330.621,12.9,-3.31,89,6,34,96.66,3020,121.31,122
330.709,12.5,-4.76,89,6,34,95.22,3002,114.59,122
330.770,12.5,-7.79,89,6,34,93.08,3006,114.57,122
330.858,12.5,-8.69,89,6,34,91.49,3030,114.53,122
330.919,12.5,-7.79,89,6,34,91.98,3029,107.76,122
331.006,12.2,-8.96,89,6,34,90.53,3011,101.01,122
331.069,11.8,-12.62,89,6,34,87.84,3012,87.82,122
331.158,11.4,-15.51,89,6,34,84.94,3010,87.81,122
331.220,11.4,-19.03,89,6,34,81.98,3035,87.79,122
331.306,11.8,-21.03,89,6,34,79.57,3037,91.30,122
331.372,11.8,-21.30,89,6,34,79.08,3013,91.28,122
331.452,11.8,-20.89,89,6,34,79.36,3022,94.91,122
331.529,12.2,-20.55,89,6,34,79.22,3038,100.87,122
331.594,12.2,-18.55,89,6,34,81.84,3039,94.74,122
331.680,12.2,-19.31,89,6,34,80.81,3021,100.84,122
331.746,12.5,-18.96,89,6,34,80.53,3024,107.56,122
331.833,12.5,-16.41,89,6,34,83.56,3024,107.54,122
331.899,12.5,-15.86,89,6,34,84.12,3045,107.52,122
331.990,12.5,-16.13,89,6,34,83.84,3046,107.51,122
332.044,12.5,-15.93,89,6,34,83.84,3026,107.50,122
332.131,12.5,-16.00,89,6,34,84.12,3029,107.48,122
332.193,12.5,-16.20,89,6,34,83.98,3034,107.20,122
332.282,12.2,-16.62,89,6,34,83.56,3050,94.53,122
332.348,11.4,-18.68,89,6,34,80.67,3048,87.50,124
332.433,11.4,-21.99,89,6,34,78.67,3034,87.50,124
332.499,11.4,-23.30,89,6,34,76.95,3033,87.49,124
332.581,11.4,-23.65,89,6,34,76.39,3032,83.95,124
332.657,11.0,-24.27,89,6,34,74.95,3052,76.89,124
332.720,10.6,-25.92,89,6,34,73.57,3052,76.90,124
332.808,10.6,-27.30,89,6,34,72.67,3033,76.90,124
332.871,10.6,-28.06,89,6,34,71.84,3036,80.41,124
332.959,11.0,-28.54,89,6,34,71.43,3036,80.41,124
333.023,11.4,-27.99,89,6,34,71.57,3056,83.90,124
333.093,11.4,-26.82,89,6,34,73.84,3057,87.41,124
333.182,11.4,-26.48,89,6,34,73.43,3055,87.39,124
333.244,11.4,-26.54,89,6,34,73.43,3040,87.40,124
333.330,11.4,-26.34,89,6,34,73.43,3036,87.38,124
333.413,11.4,-26.48,89,6,34,73.22,3059,87.38,124
333.490,11.4,-26.20,89,6,34,73.57,3060,87.39,124
333.544,11.8,-26.75,89,6,34,73.43,3059,94.39,124
333.634,12.2,-25.44,89,6,34,74.81,3042,100.48,124
333.699,12.2,-22.96,89,6,34,76.67,3043,100.47,124
333.779,12.2,-22.13,89,6,34,77.84,3042,100.46,124
333.856,12.2,-22.20,89,6,34,78.39,3060,100.45,124
333.923,12.5,-22.41,89,6,34,77.22,3064,107.21,124
334.009,12.5,-21.51,89,6,34,78.81,3048,113.95,124
334.076,12.5,-17.93,89,6,34,81.98,3050,113.93,124
334.154,12.5,-16.75,89,6,34,83.22,3050,113.91,124
334.230,12.5,-17.93,89,6,34,81.70,3070,107.12,124
334.294,12.5,-17.10,89,6,34,82.25,3070,107.11,124
334.382,12.5,-17.10,89,6,34,82.81,3071,113.88,124
334.447,12.5,-16.69,89,6,34,83.36,3052,113.59,124
334.526,12.5,-16.27,89,6,34,83.70,3053,113.85,124
334.602,12.5,-17.44,89,6,34,82.67,3052,113.85,124
334.678,12.5,-16.41,89,6,34,83.56,3055,113.83,124
334.745,12.5,-16.34,89,6,34,83.43,3078,107.31,124
334.833,12.5,-15.38,89,6,34,84.67,3078,113.78,126
334.899,12.5,-15.03,89,6,34,84.94,3080,113.76,126
334.984,12.5,-14.75,89,6,34,85.22,3063,113.74,126
335.049,12.5,-14.41,89,6,34,85.56,3063,113.71,126
335.120,12.5,-14.07,89,6,34,85.22,3063,113.70,126
335.203,12.5,-13.93,89,6,34,85.84,3082,100.10,126
335.280,12.5,-16.20,89,6,34,82.94,3085,106.91,126
335.354,12.5,-17.37,89,6,34,82.81,3086,106.88,126
335.421,12.5,-16.41,89,6,34,83.56,3069,100.05,126
335.512,11.8,-16.75,89,6,34,83.56,3070,93.93,126
335.577,11.8,-19.86,89,6,34,81.08,3067,93.92,126
335.663,11.8,-21.65,89,6,34,78.94,3088,93.92,126
335.732,11.8,-22.06,89,6,34,78.12,3086,86.91,126
335.809,11.8,-22.34,89,6,34,77.22,3089,90.40,126
335.872,11.8,-23.44,89,6,34,76.67,3090,93.89,126
335.960,11.8,-23.44,89,6,34,76.26,3074,93.86,126
336.024,11.8,-22.48,89,6,34,77.22,3075,93.84,126
336.107,11.8,-22.13,89,6,34,78.12,3072,93.83,126
336.180,11.8,-22.34,89,6,34,77.36,3093,93.84,126
336.246,12.2,-22.82,89,6,34,77.22,3098,99.89,126
336.332,12.2,-21.79,89,6,34,78.12,3098,99.87,126
336.396,12.2,-20.89,89,6,34,78.81,3098,99.85,126
336.484,12.5,-20.89,89,6,34,79.08,3082,106.65,126
336.549,12.5,-19.10,89,6,34,81.22,3080,106.64,126
336.629,12.2,-18.41,89,6,34,81.70,3082,106.62,126
336.703,12.5,-18.68,89,6,34,81.36,3103,106.60,126
336.790,12.5,-18.68,89,6,34,81.36,3102,106.58,126
336.848,12.5,-17.24,89,6,34,82.81,3105,106.57,126
336.931,12.5,-17.51,89,6,34,82.39,3106,113.38,126
336.996,12.5,-17.37,89,6,34,83.08,3086,106.53,126
337.078,12.5,-16.62,89,6,34,83.08,3086,106.53,126
337.154,12.5,-17.44,89,6,34,82.53,3087,106.52,126
337.230,12.5,-17.58,89,6,34,82.25,3090,106.50,126
337.296,12.5,-17.37,89,6,34,82.25,3109,106.49,126
337.388,12.5,-17.24,89,6,34,82.81,3113,106.46,126
337.450,12.5,-17.17,89,6,34,82.67,3115,106.44,126
337.537,12.5,-17.10,89,6,34,82.94,3116,106.41,126
337.601,12.5,-17.24,89,6,34,82.67,3096,106.40,126
337.680,12.5,-17.24,89,6,34,82.67,3096,106.39,126
337.758,12.2,-17.17,89,6,34,82.94,3094,99.54,126
337.821,12.2,-18.68,89,6,34,82.12,3099,99.53,126
337.911,12.5,-19.86,89,6,34,80.39,3102,106.35,126
337.977,12.5,-19.03,89,6,34,80.94,3121,106.31,126
338.059,12.2,-17.86,89,6,34,82.25,3121,106.30,126
338.123,12.2,-18.00,89,6,34,82.25,3122,99.43,126
338.212,12.5,-19.51,89,6,34,81.22,3124,106.41,126
338.279,12.2,-18.96,89,6,34,80.53,3105,99.39,127
338.357,12.2,-19.44,89,6,34,80.26,3105,93.29,127
338.430,11.8,-21.03,89,6,34,78.94,3106,89.79,127
338.496,11.8,-22.34,89,6,34,77.57,3105,93.28,127
338.581,11.8,-22.96,89,6,34,76.67,3107,93.29,127
338.647,12.2,-22.55,89,6,34,77.08,3131,99.33,127
338.734,11.8,-20.27,89,6,34,79.36,3129,93.23,127
338.801,11.8,-21.86,89,6,34,77.43,3129,89.74,127
338.879,11.8,-23.44,89,6,34,76.53,3133,89.73,127
338.955,11.8,-24.82,89,6,34,75.22,3130,86.23,127
339.021,11.4,-24.96,89,6,34,75.36,3109,82.76,127
339.109,11.4,-25.65,89,6,34,75.08,3111,86.24,127
339.171,11.4,-26.89,89,6,34,73.22,3111,89.72,127
339.254,11.8,-26.61,89,6,34,73.70,3111,89.70,127
339.329,11.8,-25.79,89,6,34,74.12,3113,89.70,127
339.412,11.8,-25.79,89,6,34,74.39,3133,89.68,127
339.480,11.8,-25.65,89,6,34,74.39,3134,89.67,127
339.560,11.8,-25.99,89,6,34,74.26,3133,89.66,127
339.624,11.8,-25.44,89,6,34,74.39,3132,89.66,127
339.713,11.8,-25.44,89,6,34,74.39,3134,93.14,127
339.778,11.8,-25.99,89,6,34,73.98,3136,93.13,127
339.864,11.8,-25.72,89,6,34,73.98,3118,93.11,127
339.929,11.8,-25.30,89,6,34,74.12,3116,93.09,127
340.007,11.8,-24.55,89,6,34,74.95,3117,93.08,127
340.080,11.8,-24.27,89,6,34,75.43,3116,93.08,127
340.147,11.8,-24.75,89,6,34,75.22,3118,93.09,127
340.228,12.2,-24.75,89,6,34,75.36,3142,99.12,127
340.302,11.8,-24.48,89,6,34,74.53,3138,93.05,127
340.391,12.2,-24.06,89,6,34,76.39,3141,99.10,127
340.455,11.8,-24.20,89,6,34,75.70,3139,89.57,127
340.542,11.8,-24.61,89,6,34,74.81,3136,89.58,127
340.597,11.8,-25.92,89,6,34,74.12,3139,89.59,127
340.683,11.8,-26.75,89,6,34,73.22,3122,93.04,127
340.760,11.8,-26.13,89,6,34,73.57,3122,89.54,127
340.824,11.8,-25.72,89,6,34,74.12,3121,89.53,127
340.912,11.8,-25.99,89,6,34,73.84,3122,89.53,127
340.979,11.8,-26.54,89,6,34,73.43,3124,89.54,127
341.059,11.4,-26.82,89,6,34,73.22,3120,82.56,127
341.135,11.4,-27.23,89,6,34,73.08,3144,86.03,127
341.202,11.4,-28.48,89,6,34,71.98,3143,86.02,127
341.290,11.4,-28.27,89,6,34,71.36,3140,86.02,127
341.353,11.4,-27.51,89,6,34,72.39,3141,86.02,127
341.441,11.4,-27.72,89,6,34,72.26,3144,89.50,127
341.506,11.8,-27.79,89,6,34,72.12,3145,89.47,127
341.585,11.8,-27.37,89,6,34,72.81,3127,89.46,127
341.662,11.4,-26.96,89,6,34,72.53,3124,85.98,127
341.726,11.4,-25.79,89,6,34,73.36,3123,85.99,127
341.809,11.4,-25.37,89,6,34,74.39,3126,85.99,127
341.873,11.4,-25.23,89,6,34,74.53,3125,85.98,127
341.962,11.4,-25.65,89,6,34,74.39,3130,86.01,127
342.024,11.4,-25.79,89,6,34,74.12,3141,85.98,127
342.109,11.8,-25.79,89,6,34,74.12,3146,89.46,127
342.182,11.8,-24.89,89,6,34,74.53,3146,89.45,127
342.247,11.8,-24.41,89,6,34,75.43,3146,89.44,127
342.334,11.8,-24.55,89,6,34,75.57,3148,92.90,127
342.400,12.2,-23.65,89,6,34,76.39,3148,98.91,127
342.488,12.2,-22.41,89,6,34,77.36,3128,98.90,127
342.552,11.8,-21.24,89,6,34,78.67,3126,92.87,127
342.640,11.8,-22.27,89,6,34,78.39,3124,92.89,127
342.705,12.2,-22.89,89,6,34,77.36,3127,92.92,127
342.773,12.2,-21.79,89,6,34,78.12,3128,98.91,127
342.862,12.2,-21.10,89,6,34,78.81,3129,105.78,127
342.925,12.5,-19.86,89,6,34,79.57,3148,105.76,127
343.013,12.5,-17.58,89,6,34,81.98,3146,105.76,127
343.078,12.5,-17.37,89,6,34,83.22,3150,112.63,129
343.165,12.5,-15.58,89,6,34,84.39,3150,112.62,129
343.229,12.5,-14.75,89,6,34,85.22,3153,112.61,129
343.298,12.5,-14.00,89,6,34,85.84,3151,112.59,129
343.385,12.5,-13.86,89,6,34,86.25,3152,112.58,129
343.452,12.5,-13.38,89,6,34,86.39,3135,119.47,129
343.530,12.9,-12.69,89,6,34,87.84,3134,119.46,129
343.608,12.9,-11.03,89,6,34,89.08,3135,119.45,129
343.681,12.9,-10.27,89,6,34,89.70,3138,119.43,129
343.762,12.9,-9.93,89,6,34,89.98,3138,119.41,129
343.830,12.9,-9.58,89,6,34,90.11,3140,119.40,129
343.907,12.9,-8.96,89,6,34,90.39,3141,119.38,129
343.981,12.9,-8.76,89,6,34,91.22,3141,119.36,129
344.051,12.9,-8.34,89,6,34,91.56,3165,119.35,129
344.140,12.9,-8.34,89,6,34,91.56,3168,119.24,129
344.206,12.9,-7.93,89,6,34,91.70,3168,126.32,129
344.284,12.9,-7.31,89,6,34,92.25,3166,119.31,129
344.359,12.9,-7.24,89,6,34,92.94,3168,119.30,129
344.423,12.9,-7.31,89,6,34,92.80,3168,119.29,129
344.511,12.9,-7.17,89,6,34,93.08,3172,119.28,129
344.578,13.3,-6.96,89,6,34,92.94,3173,126.17,129
344.663,12.9,-6.21,89,6,34,93.49,3175,119.23,129
344.725,12.9,-6.21,89,6,34,94.25,3179,119.21,129
344.812,13.3,-6.07,89,6,34,93.84,3158,126.11,129
344.875,13.3,-6.00,89,6,34,94.80,3159,133.18,129
344.962,13.3,-3.72,89,6,34,96.25,3159,119.14,129
345.029,13.3,-4.62,89,6,34,95.70,3160,126.07,129
345.099,13.3,-5.24,89,6,34,94.39,3160,126.06,129
345.179,13.3,-4.21,89,6,34,95.70,3164,126.05,129
345.254,13.3,-3.79,89,6,34,95.84,3169,126.02,129
345.329,13.3,-3.45,89,6,34,96.53,3166,126.01,129
345.409,13.3,-3.31,89,6,34,96.66,3168,125.50,129
345.485,13.3,-2.96,89,6,34,97.08,3170,125.99,129
345.550,13.3,-2.90,89,6,34,97.22,3170,125.97,129
345.648,13.3,-2.83,89,6,34,97.22,3173,119.45,129
345.696,13.3,-2.90,89,6,34,97.08,3172,112.04,129
345.784,12.5,-3.79,89,6,34,95.84,3172,112.04,129
345.849,12.5,-6.07,89,6,34,93.84,3178,118.52,129
345.939,12.5,-6.55,89,6,34,93.70,3179,111.98,129
346.001,12.5,-7.10,89,6,34,93.22,3181,111.95,129
346.079,12.5,-7.31,89,6,34,93.22,3183,111.92,130
346.153,12.5,-7.38,89,6,34,92.80,3183,104.95,130
346.242,11.8,-8.69,89,6,34,91.08,3199,88.53,130
346.296,11.4,-15.03,89,6,34,84.94,3196,88.61,130
346.384,11.8,-18.48,89,6,34,81.84,3204,85.10,130
346.449,11.4,-20.27,89,6,34,80.53,3202,85.08,130
346.532,11.4,-20.89,89,6,34,79.36,3202,85.08,130
346.609,11.4,-21.44,89,6,34,78.53,3202,85.07,130
346.681,11.8,-21.99,89,6,34,77.98,3204,88.49,130
346.747,11.8,-21.99,89,6,34,77.98,3207,97.91,130
346.830,12.2,-20.62,89,6,34,79.08,3203,97.91,130
346.907,12.2,-19.24,89,6,34,80.81,3204,91.90,130
346.980,12.2,-20.41,89,6,34,80.94,3204,97.91,130
347.058,12.2,-19.31,89,6,34,81.36,3204,97.91,130
347.129,12.2,-18.62,89,6,34,81.36,3207,91.89,130
347.202,11.8,-19.03,89,6,34,81.08,3206,91.87,130
347.289,11.8,-20.68,89,6,34,79.43,3204,85.00,130
347.354,11.4,-22.13,89,6,34,78.12,3204,85.01,130
347.443,11.4,-23.17,89,6,34,77.08,3205,84.50,130
347.498,11.4,-23.79,89,6,34,76.26,3210,84.99,130
347.579,11.0,-23.99,89,6,34,75.98,3206,81.54,130
347.656,11.8,-24.41,90,6,34,75.84,3208,88.41,130
347.722,12.2,-24.20,90,6,34,75.84,3208,97.83,130
347.810,12.2,-21.72,90,6,34,77.22,3208,97.82,130
347.872,11.8,-20.55,90,6,34,79.57,3205,91.83,130
347.954,11.8,-21.58,90,6,34,78.39,3206,88.35,130
348.032,11.8,-22.89,90,6,34,77.08,3208,91.86,130
348.106,11.8,-23.65,90,6,34,76.39,3208,91.91,130
348.179,11.4,-22.61,90,6,34,77.22,3214,84.94,130
348.264,11.4,-23.92,90,6,34,77.08,3206,84.94,130
348.330,11.4,-25.37,90,6,34,74.39,3210,84.93,130
348.407,11.4,-26.75,90,6,34,73.36,3210,81.48,130
348.480,11.0,-27.51,90,6,34,72.26,3209,81.49,130
348.563,11.0,-28.61,90,6,34,71.43,3209,81.49,130
348.639,11.0,-28.75,90,6,34,71.36,3208,81.00,130
348.703,11.0,-28.75,90,6,34,70.95,3208,81.00,130
348.782,11.0,-28.75,90,6,34,71.36,3209,81.50,130
348.861,11.0,-29.03,90,6,34,71.08,3210,84.93,130
348.926,11.4,-29.03,90,6,34,70.95,3209,84.92,130
349.004,11.4,-28.89,90,6,34,71.22,3209,84.92,130
349.079,11.4,-29.10,90,6,34,71.08,3208,84.92,130
349.154,11.4,-29.10,90,6,34,70.53,3208,84.92,130
349.241,11.4,-29.16,90,6,34,70.95,3212,84.92,130
349.296,11.4,-29.51,90,6,34,70.53,3208,84.91,130
349.383,11.8,-29.37,90,6,34,70.67,3212,88.34,130
349.448,11.8,-29.16,90,6,34,70.67,3214,88.33,130
349.536,11.8,-28.61,90,6,34,71.22,3210,88.32,130
349.600,11.8,-28.34,90,6,34,71.57,3212,88.32,130
349.682,11.8,-28.48,90,6,34,71.71,3212,88.32,130
349.759,11.8,-28.41,90,6,34,71.57,3212,88.31,130
349.830,11.8,-28.48,90,6,34,71.57,3213,91.75,130
349.910,11.8,-27.99,90,6,34,71.98,3212,97.70,130
349.980,12.2,-27.30,90,6,34,72.39,3212,97.69,130
350.059,12.2,-25.37,90,6,34,74.26,3212,97.69,130
350.123,12.5,-24.89,90,6,34,75.22,3213,104.66,130
350.211,12.5,-23.65,90,6,34,76.39,3215,104.65,130
350.279,12.5,-22.75,90,6,34,77.22,3215,104.64,130
350.357,12.5,-21.99,90,6,34,77.70,3215,111.61,130
350.430,12.5,-20.82,90,6,34,78.12,3218,111.59,130
350.514,12.5,-19.65,90,6,34,80.81,3218,111.58,130
350.589,12.5,-19.03,90,6,34,81.22,3219,111.58,130
350.652,12.5,-18.82,90,6,34,81.22,3219,104.57,130
350.739,12.5,-18.82,90,6,34,81.36,3201,111.56,130
350.804,12.5,-19.10,90,6,34,80.81,3202,111.55,130
350.872,12.5,-18.62,90,6,34,81.43,3206,111.53,130
350.959,12.9,-17.86,90,6,34,82.53,3204,111.52,130
351.024,12.5,-15.79,90,6,34,84.12,3204,111.51,130
351.108,12.5,-17.24,90,6,34,82.81,3204,111.51,130
351.184,12.5,-17.51,90,6,34,82.67,3206,118.49,130
351.249,12.5,-16.20,90,6,34,82.94,3208,111.49,130
351.338,12.5,-15.93,90,6,34,85.08,3207,111.48,130
351.404,12.9,-16.55,90,6,34,83.56,3207,118.45,130
351.492,12.9,-15.72,90,6,34,84.81,3210,118.44,130
351.555,12.5,-13.72,90,6,34,86.25,3210,111.43,130
351.642,12.5,-15.10,90,6,34,85.22,3211,118.42,130
351.697,12.9,-15.17,90,6,34,84.25,3214,118.42,130
351.787,12.9,-13.10,90,6,34,86.53,3214,118.41,130
351.851,12.9,-12.96,90,6,34,87.43,3214,118.39,130
351.931,13.3,-12.55,90,6,34,87.43,3220,125.36,130
352.008,13.3,-11.24,90,6,34,88.67,3220,125.36,130
352.072,12.9,-10.69,90,6,34,89.22,3218,125.33,130
352.159,13.3,-10.96,90,6,34,89.22,3223,125.32,130
352.226,13.3,-10.69,90,6,34,88.94,3244,125.32,130
352.313,13.3,-10.07,90,6,34,89.84,3247,125.30,130
352.378,13.3,-9.86,90,6,34,90.11,3247,125.28,130
352.465,13.3,-9.86,90,6,34,89.84,3248,125.27,130
352.529,13.3,-9.45,90,6,34,90.25,3249,118.27,130
352.607,13.3,-9.31,90,6,34,90.53,3249,125.25,130
352.681,13.3,-9.17,90,6,34,90.80,3250,125.25,130
352.755,13.3,-9.10,90,6,34,90.80,3253,125.23,132
352.822,13.3,-9.03,90,6,34,90.94,3254,125.21,132
352.911,13.3,-8.69,90,6,34,91.22,3256,125.20,132
352.977,13.3,-8.34,90,6,34,91.56,3236,125.18,132
353.059,13.3,-8.14,90,6,34,91.70,3238,125.17,132
353.124,13.3,-7.93,90,6,34,91.98,3239,125.16,132
353.212,13.3,-7.72,90,6,34,92.11,3238,125.14,132
353.277,12.9,-7.31,90,6,34,92.67,3240,118.14,132
353.359,12.5,-8.27,90,6,34,92.11,3241,104.14,132
353.435,12.5,-12.34,90,6,34,88.94,3244,104.12,132
353.500,12.5,-14.69,90,6,34,86.25,3267,104.10,132
353.589,11.8,-14.69,90,6,34,85.36,3259,87.90,132
353.653,11.0,-18.82,90,6,34,80.39,3254,80.50,132
353.732,11.8,-23.24,90,6,34,76.81,3266,91.26,132
353.809,12.2,-24.75,90,6,34,75.36,3265,97.11,132
353.873,11.8,-22.06,90,6,34,76.53,3264,91.22,132
353.962,11.8,-22.96,90,6,34,78.39,3266,91.22,132
354.027,11.8,-25.10,90,6,34,75.22,3264,91.21,132
354.099,11.8,-24.96,90,6,34,75.08,3245,91.21,132
354.189,11.8,-24.75,90,6,34,75.22,3246,91.08,132
354.254,12.2,-24.96,90,6,34,75.57,3247,104.06,132
354.342,12.5,-22.55,90,6,34,75.98,3245,104.06,132
354.399,12.2,-20.13,90,6,34,79.08,3246,97.06,132
354.478,12.2,-22.75,90,6,34,77.22,3243,104.06,132
354.553,12.5,-21.72,90,6,34,78.26,3268,104.05,132
354.632,12.2,-20.55,90,6,34,79.36,3266,104.05,132
354.709,12.5,-21.17,90,6,34,79.22,3268,104.05,132
354.775,12.5,-20.89,90,6,34,78.67,3270,111.03,132
354.860,12.5,-17.86,90,6,34,82.67,3268,111.02,132
354.925,12.5,-17.37,90,6,34,82.39,3268,104.02,132
355.015,12.5,-17.93,90,6,34,81.98,3268,111.02,132
355.081,12.5,-18.82,90,6,34,80.94,3248,97.02,132
355.159,12.2,-19.65,90,6,34,80.94,3250,97.16,132
355.234,11.8,-21.58,90,6,34,78.81,3247,91.16,132
355.301,11.8,-23.37,90,6,34,75.84,3249,91.15,132
355.387,11.8,-24.82,90,6,34,75.08,3246,87.83,132
355.451,11.4,-25.79,90,6,34,74.53,3245,84.33,132
355.533,11.4,-26.54,90,6,34,73.43,3250,84.33,132
355.610,11.4,-27.58,90,6,34,72.81,3266,84.33,132
355.674,11.4,-27.99,90,6,34,72.12,3267,87.74,132
355.752,11.8,-28.13,90,6,34,71.84,3268,91.15,132
355.841,11.8,-27.44,90,6,34,72.67,3266,91.15,132
355.907,11.8,-26.54,90,6,34,73.43,3267,87.74,132
355.984,11.8,-26.75,90,6,34,73.43,3268,87.74,132
356.059,11.8,-27.65,90,6,34,72.39,3267,87.74,132
356.142,11.8,-28.34,90,6,34,71.84,3246,87.73,132
356.209,11.8,-27.44,90,6,34,72.81,3246,91.15,132
356.285,11.8,-27.58,90,6,34,72.53,3248,91.15,132
356.350,11.8,-27.58,90,6,34,72.39,3247,91.23,132
356.431,11.8,-26.96,90,6,34,73.22,3244,84.32,132
356.508,11.0,-27.23,90,6,34,72.95,3244,84.33,132
356.591,11.4,-29.03,90,6,34,71.84,3266,84.33,132
356.669,11.8,-29.44,90,6,34,70.81,3269,84.33,132
356.730,11.4,-29.65,90,6,34,70.26,3266,84.32,132
356.810,11.8,-29.30,90,6,34,70.53,3267,87.73,132
356.887,11.8,-28.75,90,6,34,70.95,3269,91.15,132
356.952,11.8,-28.13,90,6,34,71.84,3267,91.14,132
357.039,11.8,-27.92,90,6,34,71.84,3264,91.15,132
357.104,12.2,-27.51,90,6,34,72.26,3268,96.97,132
357.186,12.5,-25.65,90,6,34,74.39,3245,103.96,132
357.260,12.5,-24.20,90,6,34,75.43,3245,96.96,132
357.325,12.5,-23.30,90,6,34,76.53,3245,110.95,132
357.413,12.5,-22.55,90,6,34,76.67,3246,117.94,132
357.479,12.9,-19.44,90,6,34,81.43,3250,117.93,132
357.559,12.5,-17.31,90,6,34,82.53,3250,117.91,132
357.634,12.9,-18.62,90,6,34,81.36,3248,117.90,132
357.699,12.5,-16.75,90,6,34,82.67,3270,110.90,132
357.790,12.5,-17.31,90,6,34,83.36,3268,103.90,132
357.856,12.2,-17.93,90,6,34,82.39,3266,96.91,132
357.933,12.2,-21.10,90,6,34,78.12,3266,96.92,132
358.010,11.8,-22.96,90,6,34,77.08,3268,91.12,132
358.075,11.8,-23.79,90,6,34,76.53,3267,87.71,132
358.160,11.8,-25.37,90,6,34,75.08,3266,87.71,132
358.225,11.8,-26.89,90,6,34,73.43,3248,87.70,132
358.313,11.4,-27.44,90,6,34,72.81,3244,80.87,132
358.378,11.0,-27.65,90,6,34,72.39,3244,80.88,132
358.464,11.0,-28.41,90,6,34,71.57,3247,80.88,132
358.529,11.0,-29.23,90,6,34,70.53,3244,80.87,132
358.609,11.0,-29.51,90,6,34,70.53,3242,80.88,132
358.681,11.0,-29.65,90,6,34,70.40,3242,77.38,132
358.749,11.0,-29.92,90,6,34,70.12,3265,80.88,132
358.838,11.0,-29.99,90,6,34,69.71,3265,80.88,132
358.901,11.0,-29.92,90,6,34,70.40,3264,80.88,132
358.990,11.4,-29.92,90,6,34,70.12,3264,84.30,132
359.055,11.4,-29.92,90,6,34,70.12,3266,84.29,132
359.144,11.4,-29.58,90,6,34,70.12,3265,84.29,132
359.209,11.4,-29.10,90,6,34,70.53,3242,84.30,132
359.289,11.4,-29.23,90,6,34,70.81,3242,84.30,132
359.353,11.0,-29.44,90,6,34,70.53,3246,80.88,132
359.441,11.0,-29.58,90,6,34,70.53,3243,77.04,132
359.506,10.6,-29.99,90,6,34,69.84,3240,70.63,132
359.586,10.6,-32.06,90,6,34,68.67,3240,74.05,132
359.661,10.6,-33.09,90,6,34,66.81,3239,74.06,132
359.727,10.6,-32.96,90,6,34,67.22,3260,70.64,132
359.818,10.6,-32.75,90,6,34,67.22,3260,74.06,132
359.881,11.0,-32.82,90,6,34,67.22,3259,77.06,132
359.971,10.6,-32.96,90,6,34,67.22,3259,74.06,132
360.035,10.6,-32.06,90,6,34,67.22,3259,74.05,132
360.108,10.6,-30.89,90,6,34,69.22,3259,63.80,132
360.192,9.8,-30.82,90,6,34,69.22,3259,63.80,132
360.260,9.8,-32.75,90,6,34,67.43,3258,63.80,132
360.339,9.8,-32.96,90,6,34,66.95,3240,60.39,132
360.403,9.4,-33.09,90,6,34,67.22,3231,53.56,132
360.485,9.4,-33.37,90,6,34,66.95,3231,56.81,132
360.562,9.4,-34.89,90,6,34,64.81,3234,56.98,132
360.627,9.4,-35.16,90,6,34,64.95,3233,53.56,132
360.727,9.0,-35.16,90,6,34,64.81,3228,46.72,132
360.784,8.6,-36.47,90,6,34,63.98,3223,43.31,132
360.863,8.2,-37.92,90,6,34,62.67,3223,43.32,130
360.939,8.2,-39.02,90,6,34,60.67,3220,39.90,130
361.002,8.2,-39.78,90,6,34,59.98,3224,43.33,130
361.090,9.0,-40.54,90,6,34,59.43,3222,57.20,130
361.153,10.6,-39.30,90,6,34,60.12,3244,74.15,130
361.240,10.6,-35.30,90,6,34,63.85,3246,77.57,130
361.305,10.6,-32.75,90,6,34,66.53,3242,77.57,130
361.376,10.6,-31.78,90,6,34,68.26,3239,74.15,130
361.465,10.6,-31.51,90,6,34,68.53,3239,77.59,130
361.531,11.0,-31.44,90,6,34,68.53,3238,77.60,130
361.609,11.0,-31.37,90,6,34,68.53,3238,77.61,130
361.690,10.6,-31.10,90,6,34,68.95,3234,74.19,130
361.769,10.6,-30.75,90,6,34,69.09,3232,74.21,130
361.830,11.0,-30.61,90,6,34,68.95,3236,81.07,130
361.921,11.0,-30.89,90,6,34,69.22,3234,81.06,130
361.985,11.0,-29.85,90,6,34,70.12,3234,81.06,130
362.069,11.0,-29.44,90,6,34,70.26,3233,81.07,130
362.132,11.0,-29.51,90,6,34,70.67,3232,84.07,130
362.222,11.4,-29.65,90,6,34,70.67,3212,84.49,130
362.277,11.0,-29.23,90,6,34,70.81,3211,81.06,130
362.360,11.0,-29.03,90,6,34,70.81,3209,81.07,130
362.443,11.0,-29.03,90,6,34,70.95,3206,81.08,130
362.513,11.0,-29.16,90,6,34,70.81,3206,77.66,130
362.590,11.0,-29.23,90,6,34,70.53,3206,81.10,130
362.654,11.0,-29.51,90,6,34,70.67,3208,81.09,130
